City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
359,mount isa,-20.7333,139.5,22.87,73,1,0.0,AU,1737489599
360,salinopolis,-0.6136,-47.3561,27.02,78,100,3.8,BR,1737489600
361,saint-pierre,-21.3393,55.4781,26.82,74,40,1.54,RE,1737489601
362,antonio enes,-16.2325,39.9086,25.1,91,100,2.96,MZ,1737489603
363,inari,68.906,27.0288,-13.47,91,100,2.09,FI,1737489604
364,arraial do cabo,-22.9661,-42.0278,32.92,52,40,2.06,BR,1737489605
365,puerto colombia,10.9878,-74.9547,33.05,67,0,2.83,CO,1737489606
366,lata,40.1629,-8.3327,15.27,79,100,3.38,PT,1737489607
367,selkirk,50.1436,-96.8845,-18.23,80,100,7.15,CA,1737489608
368,charles city,43.0664,-92.6724,-14.45,43,0,5.14,US,1737489610
369,alamos,27.0167,-108.9333,25.43,12,100,2.37,MX,1737489611
370,huizhou,23.0833,114.4,15.44,68,81,0.95,CN,1737489612
371,urangan,-25.3,152.9,25.81,77,46,6.32,AU,1737489613
372,kralendijk,12.15,-68.2667,29.99,66,75,9.26,BQ,1737489615
373,mirnyy,62.5353,113.9611,-9.76,93,97,3.45,RU,1737489616
374,loreto,22.2667,-101.9667,21.98,14,5,6.94,MX,1737489617
375,luderitz,-26.6481,15.1594,17.83,88,0,2.61,NA,1737489618
376,mirny,62.5353,113.9611,-9.76,93,97,3.45,RU,1737489616
377,port shepstone,-30.7414,30.455,23.06,84,100,3.51,ZA,1737489621
378,wenling,28.3669,121.36,7.91,83,48,1.66,CN,1737489622
379,eraan,9.0629,117.7016,25.48,85,100,1.71,PH,1737489623
380,nemuro,43.3236,145.575,-2.34,65,22,2.48,JP,1737489624
381,arkhangel'sk,64.5401,40.5433,-6.94,86,100,4.0,RU,1737489581
382,porto novo,6.4965,2.6036,27.9,83,84,3.93,BJ,1737489627
383,mendi,-6.1761,143.6513,11.68,96,100,1.88,PG,1737489628
384,north vernon,39.0062,-85.6236,-11.83,46,77,5.99,US,1737489629
385,christchurch,-43.5333,172.6333,18.28,86,97,1.03,NZ,1737489035
386,huntington,38.4193,-82.4452,-5.92,61,100,3.13,US,1737489631
387,nago,26.5881,127.9761,14.11,69,0,3.26,JP,1737489633
388,fuglafjordur,62.244,-6.814,4.69,80,100,2.48,FO,1737489634
389,port macquarie,-31.4333,152.9167,18.37,96,17,0.89,AU,1737489635
390,paranhos,-23.8928,-55.4311,32.23,42,82,3.36,BR,1737489636
391,sumbawa besar,-8.5,117.4333,23.22,96,100,1.78,ID,1737489639
392,kideksha,56.4167,40.5167,-10.29,89,100,2.47,RU,1737489640
393,maun,-19.9833,23.4167,21.71,87,100,1.32,BW,1737489641
394,tripoli,32.8752,13.1875,14.47,48,0,4.23,LY,1737489642
395,port-vila,-17.7338,168.3219,23.78,100,75,1.03,VU,1737489643
396,hadibu,12.65,54.0333,22.67,78,25,5.14,YE,1737489644
397,sovetskaya gavan',48.9723,140.2878,-18.04,95,12,1.73,RU,1737489646
398,nyurba,63.2842,118.3319,-10.83,95,99,2.59,RU,1737489647
399,tonala,20.6167,-103.2333,23.68,17,0,4.12,MX,1737489421
400,pacific grove,36.6177,-121.9166,17.42,71,41,4.13,US,1737489649
401,isangel,-19.55,169.2667,28.04,77,49,1.93,VU,1737489650
402,laojunmiao,39.8333,97.7333,-2.13,31,80,3.92,CN,1737489651
403,tosontsengel,48.7567,98.2839,-23.74,91,65,0.17,MN,1737489654
404,guiratinga,-16.3494,-53.7583,26.58,72,27,2.16,BR,1737489655
405,santyoku,37.4406,129.1708,2.82,56,0,3.31,KR,1737489656
406,radzyn podlaski,51.7833,22.6167,2.69,81,100,1.99,PL,1737489658
407,wicklow,53.0,-6.4167,0.93,91,77,0.56,IE,1737489659
408,abadiania,-16.2042,-48.7069,22.51,81,88,0.96,BR,1737489660
409,luco dei marsi,41.957,13.4736,5.66,85,31,0.5,IT,1737489661
410,dipayal,29.2608,80.94,17.32,43,0,1.71,NP,1737489662
411,trenggalek,-8.05,111.7167,23.32,97,100,0.64,ID,1737489663
412,hancheng,32.5186,112.3522,7.21,38,66,5.27,CN,1737489665
413,imbituba,-28.24,-48.6703,26.8,61,3,3.17,BR,1737489666
414,port saint john's,-31.6229,29.5448,21.96,90,94,4.19,ZA,1737489667
415,patong,7.8961,98.2966,26.08,86,79,4.85,TH,1737489670
416,norman gardens,-23.3224,150.5393,23.29,70,0,0.0,AU,1737489672
417,bad bergzabern,49.1025,8.0009,-0.91,84,45,1.58,DE,1737489673
418,port augusta,-32.5,137.7667,18.81,71,29,8.96,AU,1737489674
419,yaren,-0.5472,166.916,27.64,69,98,7.91,NR,1737489676
420,melfi,40.9965,15.6514,4.74,92,8,2.59,IT,1737489677
421,kristiansund,63.1115,7.732,3.4,93,75,2.06,NO,1737489678
422,broome,42.2506,-75.833,-9.18,48,100,0.89,US,1737489679
423,lamar,33.6668,-95.5836,-2.28,31,0,4.12,US,1737489680
424,saudarkrokur,65.7461,-19.6394,-6.92,83,7,4.99,IS,1737489681
425,colonia,50.9333,6.95,2.75,78,0,2.57,DE,1737489683
426,shumikha,55.2261,63.2961,-22.86,89,21,6.18,RU,1737489684
427,warman,52.3168,-106.5679,-2.05,68,20,10.29,CA,1737489685
428,beauvais,49.4167,2.0,-0.21,98,100,1.54,FR,1737489686
429,saveh,35.0213,50.3566,4.87,42,0,1.79,IR,1737489687
430,cavalaire-sur-mer,43.174,6.5272,11.21,83,100,6.13,FR,1737489688
431,inzhavino,52.3185,42.4937,-9.11,82,20,2.33,RU,1737489690
432,domna,51.8971,113.1573,-26.91,76,86,0.0,RU,1737489691
433,xilin hot,43.9667,116.0333,-18.12,93,5,2.11,CN,1737489693
434,nakamura,32.9833,132.9333,3.11,92,0,1.49,JP,1737489695
435,marsabit,2.3284,37.9899,21.3,41,0,3.3,KE,1737489696
436,galle,6.0367,80.217,25.22,87,80,1.36,LK,1737489697
437,thanh hoa,19.8,105.7667,14.58,91,67,1.09,VN,1737489652
438,vadso,70.0744,29.7487,-8.91,86,40,4.12,NO,1737489699
439,thakhek,17.4103,104.8307,14.04,80,74,1.34,LA,1737489700
440,lake havasu city,34.4839,-114.3224,12.73,9,0,6.17,US,1737489586
441,aboisso,5.4678,-3.2071,26.54,78,38,2.61,CI,1737489703
442,bodaybo,57.8506,114.1933,-15.01,95,100,1.05,RU,1737489704
443,bandarbeyla,9.4942,50.8122,23.47,79,17,9.53,SO,1737489705
444,severo-yeniseyskiy,60.3725,93.0408,-4.4,90,100,4.39,RU,1737489706
445,karatau,43.1667,70.4667,1.72,91,96,11.8,KZ,1737489708
446,moussoro,13.6408,16.4901,25.97,11,0,5.18,TD,1737489709
447,tual,-5.6667,132.75,26.7,82,100,3.65,ID,1737489710
448,khandyga,62.6667,135.6,-15.27,97,100,1.34,RU,1737489711
449,kirensk,57.7853,108.1119,-10.08,95,100,1.82,RU,1737489712
450,flores,16.9226,-89.8994,28.58,61,82,0.28,GT,1737489713
451,twon-brass,4.3151,6.2418,27.92,80,11,6.03,NG,1737489715
452,xunchang,28.4543,104.715,9.28,91,100,0.28,CN,1737489716
453,barah,13.7,30.3667,23.59,16,28,4.55,SD,1737489717
454,eilat,29.5581,34.9482,16.91,45,0,4.12,IL,1737489718
455,aykhal,66.0,111.5,-23.76,100,100,0.73,RU,1737489719
456,gbarnga,6.9956,-9.4722,26.37,65,100,2.62,LR,1737489720
457,namibe,-15.1961,12.1522,22.25,76,100,4.65,AO,1737489722
458,dalby,-27.1833,151.2667,22.45,82,60,5.91,AU,1737489723
459,harstad,68.799,16.5293,-6.03,66,100,1.79,NO,1737489724
460,margate,51.3813,1.3862,1.6,93,100,3.58,GB,1737489725
461,ketchikan,55.3422,-131.6461,4.43,98,98,0.45,US,1737489728
462,vilyuchinsk,52.9306,158.4028,-20.85,85,1,4.46,RU,1737489729
463,pedernales,18.0384,-71.744,31.19,38,2,6.17,DO,1737489730
464,vila do maio,15.1333,-23.2167,22.36,72,7,5.99,CV,1737489731
465,yeppoon,-23.1333,150.7333,24.05,90,0,2.49,AU,1737489732
466,salina cruz,16.1667,-95.2,29.46,48,1,12.08,MX,1737489734
467,bowen,-20.0167,148.2333,27.16,79,70,1.57,AU,1737489735
468,grand-bassam,5.2118,-3.7388,28.98,80,0,3.81,CI,1737489736
469,flying fish cove,-10.4217,105.6791,22.82,100,97,1.54,CX,1737489738
470,murghob,38.1702,73.9667,-24.27,93,100,1.45,TJ,1737489739
471,magadan,59.5667,150.8,-26.32,81,5,2.36,RU,1737489624
472,urumqi,43.801,87.6005,-15.47,85,75,2.0,CN,1737489606
473,el granada,37.5027,-122.4694,15.94,37,0,3.09,US,1737489744
474,tondano,1.3038,124.9112,18.82,97,100,0.71,ID,1737489746
475,gantang,26.92,119.6333,9.9,73,99,1.29,CN,1737489747
476,sirte,31.2089,16.5887,14.61,53,1,1.27,LY,1737489748
477,hasaki,35.7333,140.8333,10.3,66,100,9.97,JP,1737489749
478,usogorsk,63.4106,48.6872,-30.13,94,5,1.58,RU,1737489750
479,magong,23.5654,119.5863,16.9,85,4,9.96,TW,1737489752
480,tindouf,27.6711,-8.1474,19.25,18,0,3.09,DZ,1737489753
481,caibarien,22.5206,-79.4669,25.89,79,43,5.55,CU,1737489754
482,santa vitoria do palmar,-33.5189,-53.3681,23.09,79,68,4.35,BR,1737489755
483,calabozo,8.9242,-67.4293,30.25,45,100,4.28,VE,1737489756
484,ilebo,-4.3167,20.5833,23.33,82,57,0.81,CD,1737489757
485,hovd,48.0056,91.6419,-14.09,78,91,1.68,MN,1737489759
486,nagqu,31.5,92.0,-8.52,36,0,1.9,CN,1737489760
487,kailua-kona,19.6406,-155.9956,24.6,75,39,0.89,US,1737489761
488,chinhoyi,-17.3667,30.2,18.7,98,100,1.33,ZW,1737489762
489,lucas,41.6501,-83.6666,-12.93,49,100,7.2,US,1737489763
490,gaspe,48.8334,-64.4819,-15.88,43,20,10.8,CA,1737489764
491,inongo,-1.95,18.2667,22.82,91,100,2.33,CD,1737489766
492,raduzhnyy,62.0961,77.475,-15.63,96,100,6.11,RU,1737489767
493,hsinchu,24.8036,120.9686,17.72,66,0,0.45,TW,1737489768
494,iranshahr,27.2025,60.6848,13.19,47,0,2.06,IR,1737489769
495,santa barbara,34.7333,-120.0343,16.79,32,50,2.84,US,1737489570
496,angra do heroismo,38.65,-27.2167,14.34,67,75,9.7,PT,1737489772
497,kruisfontein,-34.0033,24.7314,18.93,87,100,6.09,ZA,1737489773
498,bitkine,11.9801,18.2138,27.69,16,0,3.27,TD,1737489774
499,darhan,49.4867,105.9228,-22.98,99,20,1.51,MN,1737489775
500,bull savanna,17.8868,-77.5902,26.35,67,93,9.45,JM,1737489776
501,el bauga,18.262,33.9081,22.96,21,0,5.77,SD,1737489778
502,dunbar,38.3606,-81.7374,-5.62,56,75,3.13,US,1737489779
503,shimoda,34.6667,138.95,8.73,67,100,3.99,JP,1737489780
504,harper,4.375,-7.7169,26.66,78,0,2.87,LR,1737489781
505,gisborne,-38.6533,178.0042,16.59,94,100,7.8,NZ,1737489782
506,la'ie,21.6477,-157.9253,25.53,65,36,4.02,US,1737489784
507,ngereklmadel,7.4883,134.4856,27.05,89,75,3.09,PW,1737489786
508,cockburn town,21.4612,-71.1419,25.31,84,100,8.67,TC,1737489787
509,peniche,39.3558,-9.3811,17.34,92,100,9.76,PT,1737489788
510,hami,42.8,93.45,-4.58,46,96,2.11,CN,1737489790
511,bismarck,46.8083,-100.7837,-2.52,49,75,7.2,US,1737489791
512,kurakhovo,47.9852,37.2821,-0.16,81,98,3.48,UA,1737489792
513,frontera,26.9333,-101.45,1.85,69,60,1.34,MX,1737489793
514,dauphin,51.1494,-100.0502,-11.92,72,100,5.14,CA,1737489794
515,alo,6.5486,4.2686,26.7,85,31,2.95,NG,1737489796
516,moyale,3.5167,39.0584,22.34,32,1,4.34,KE,1737489797
517,portland,45.5234,-122.6762,6.2,69,100,1.34,US,1737489399
518,sinop,41.7711,34.8709,5.7,54,100,3.45,TR,1737489799
519,ivdel',60.6911,60.4206,-19.55,73,100,7.3,RU,1737489800
520,kamaishi,39.2667,141.8833,2.29,99,100,2.57,JP,1737489801
521,cam ranh,11.9214,109.1591,18.98,82,0,1.03,VN,1737489803
522,tieli,46.95,128.05,-15.65,97,93,1.05,CN,1737489804
523,bria,6.5423,21.9863,28.19,31,100,0.85,CF,1737489805
524,cabedelo,-6.9811,-34.8339,29.37,73,0,4.8,BR,1737489806
525,rawson,-43.3002,-65.1023,23.16,46,0,6.17,AR,1737489807
526,walvis bay,-22.9575,14.5053,18.49,83,68,1.76,NA,1737489809
527,kasongo-lunda,-6.4667,16.8167,22.6,90,90,0.38,CD,1737489810
528,tsetserleg,47.475,101.4542,-10.77,44,0,2.83,MN,1737489812
529,mount gambier,-37.8333,140.7667,15.43,74,100,4.42,AU,1737489811
530,eyl,7.9803,49.8164,22.79,81,5,8.36,SO,1737489814
531,tommot,58.9564,126.2925,-14.92,91,99,0.91,RU,1737489816
532,indianola,41.3581,-93.5574,-11.16,35,3,3.58,US,1737489818
533,taoudenni,22.6783,-3.9836,18.73,17,0,5.22,ML,1737489819
534,fort st. john,56.2499,-120.8529,-0.06,64,75,7.2,CA,1737489617
535,kapa'a,22.0752,-159.319,22.18,91,100,2.57,US,1737489822
536,malango,-2.9627,119.9001,19.83,99,100,0.72,ID,1737489823
537,ixtapa,20.7,-105.2,23.57,73,0,4.12,MX,1737489824
538,saddiqabad,28.3062,70.1307,15.78,35,0,2.38,PK,1737489825
539,masterton,-40.9597,175.6575,17.26,77,68,2.09,NZ,1737489826
540,lashio,22.9333,97.75,9.87,81,0,1.03,MM,1737489827
541,zambezi,-13.5432,23.1047,18.96,94,100,2.55,ZM,1737489829
542,lorengau,-2.0226,147.2712,27.39,79,52,2.77,PG,1737489830
543,motygino,58.1831,94.7592,-2.23,95,100,4.23,RU,1737489831
544,selebi-phikwe,-21.979,27.8498,21.66,47,60,4.38,BW,1737489832
545,enkoping,59.6361,17.0777,0.92,97,100,2.32,SE,1737489833
546,contamana,-7.3333,-75.0167,31.07,50,95,1.92,PE,1737489834
547,paphos,34.7667,32.4167,13.88,72,98,2.06,CY,1737489836
548,zaranj,30.9667,61.8833,9.92,64,72,10.04,AF,1737489837
549,zaysan,47.4667,84.8667,-6.48,88,100,1.69,KZ,1737489838
550,mahina,-17.5065,-149.489,28.87,70,0,2.06,PF,1737489839
551,mukalla,14.5425,49.1242,21.24,73,0,1.27,YE,1737489840
552,panaba,21.2833,-88.2667,28.71,56,99,4.36,MX,1737489841
553,ola,59.5833,151.2833,-27.37,91,14,2.61,RU,1737489843
554,sadjoavato,-12.6334,49.349,22.86,95,28,0.85,MG,1737489844
555,khovd,48.0056,91.6419,-14.09,78,91,1.68,MN,1737489845
556,akureyri,65.6835,-18.0878,-4.04,74,75,3.6,IS,1737489846
557,suntar,62.1444,117.6319,-8.57,94,99,2.96,RU,1737489847
558,chemille-melay,47.2148,-0.7249,4.6,93,84,3.77,FR,1737489849
559,trinidad,-14.8333,-64.9,28.99,74,75,1.03,BO,1737489850
560,inhambane,-23.865,35.3833,25.99,94,75,2.06,MZ,1737489851
561,dawei,14.0833,98.2,17.96,70,60,1.58,MM,1737489852
562,vernon,50.2581,-119.2691,-1.71,75,83,2.57,CA,1737489855
563,kostanay,53.1667,63.5833,-16.84,85,0,5.0,KZ,1737489856
564,fortuna,40.5982,-124.1573,13.32,57,0,3.6,US,1737489857
565,sumbawanga,-7.9667,31.6167,13.93,94,100,1.35,TZ,1737489858
566,eydhafushi,5.1033,73.0708,27.22,78,100,3.47,MV,1737489859
567,monrovia,6.3005,-10.7969,27.2,76,95,4.1,LR,1737489861
